id,name,grade,enhancement,maximum,minimum,price,count
14816," Vediant Devoradora de Luz",2,18,111000000,96500000,104000000,0
14816," Vediant Devoradora de Luz",2,19,397000000,343000000,370000000,0
14816," Vediant Devoradora de Luz",2,20,2250000000,1950000000,2100000000,0
14817," Vediant Dente-de-Leão",3,0,131000000,113000000,122000000,0
14817," Vediant Dente-de-Leão",3,8,209000000,181000000,195000000,0
14817," Vediant Dente-de-Leão",3,11,268000000,232000000,250000000,0
14817," Vediant Dente-de-Leão",3,13,374000000,322000000,348000000,0
14817," Vediant Dente-de-Leão",3,14,427000000,369000000,398000000,0
14817," Vediant Dente-de-Leão",3,15,433000000,373000000,403000000,0
14817," Vediant Dente-de-Leão",3,16,433000000,373000000,403000000,1
14817," Vediant Dente-de-Leão",3,17,496000000,428000000,462000000,0
14817," Vediant Dente-de-Leão",3,18,690000000,600000000,645000000,4
14817," Vediant Dente-de-Leão",3,19,2450000000,2110000000,2280000000,2
14817," Vediant Dente-de-Leão",3,20,25600000000,22200000000,23900000000,0
14818," Vediant Árvore de Espinho",1,0,115000,99000,107000,0
14818," Vediant Árvore de Espinho",1,8,1840000,1600000,1720000,1
14818," Vediant Árvore de Espinho",1,11,4920000,4240000,4580000,1
14818," Vediant Árvore de Espinho",1,13,9500000,8200000,8850000,0
14818," Vediant Árvore de Espinho",1,16,38400000,33200000,35800000,0
14818," Vediant Árvore de Espinho",1,17,47700000,41100000,44400000,1
14818," Vediant Árvore de Espinho",1,18,106000000,92500000,99500000,0
14818," Vediant Árvore de Espinho",1,19,434000000,374000000,404000000,0
14818," Vediant Árvore de Espinho",1,20,1550000000,1350000000,1450000000,0
14821," Manopla do Deus Guerreiro",2,0,1790000,1640000,1670000,208
14821," Manopla do Deus Guerreiro",2,8,2660000,2300000,2480000,2
14821," Manopla do Deus Guerreiro",2,11,13200000,11400000,12300000,0
14821," Manopla do Deus Guerreiro",2,13,21100000,18300000,19700000,0
14821," Manopla do Deus Guerreiro",2,14,22200000,19200000,20700000,0
14821," Manopla do Deus Guerreiro",2,15,22700000,19700000,21200000,0
14821," Manopla do Deus Guerreiro",2,16,35200000,30400000,32800000,0
14821," Manopla do Deus Guerreiro",2,17,51000000,44200000,47700000,0
14821," Manopla do Deus Guerreiro",2,18,111000000,96500000,104000000,2
14821," Manopla do Deus Guerreiro",2,19,397000000,343000000,370000000,1
14821," Manopla do Deus Guerreiro",2,20,2250000000,1950000000,2100000000,0
14822," Manopla de Deus Guerreiro Dente-de-Leão",3,0,131000000,113000000,122000000,1
14822," Manopla de Deus Guerreiro Dente-de-Leão",3,8,209000000,181000000,195000000,0
14822," Manopla de Deus Guerreiro Dente-de-Leão",3,11,268000000,232000000,250000000,0
14822," Manopla de Deus Guerreiro Dente-de-Leão",3,13,374000000,322000000,348000000,1
14822," Manopla de Deus Guerreiro Dente-de-Leão",3,14,427000000,369000000,398000000,0
14822," Manopla de Deus Guerreiro Dente-de-Leão",3,15,433000000,373000000,403000000,0
14822," Manopla de Deus Guerreiro Dente-de-Leão",3,16,433000000,373000000,403000000,3
14822," Manopla de Deus Guerreiro Dente-de-Leão",3,17,496000000,428000000,462000000,1
14822," Manopla de Deus Guerreiro Dente-de-Leão",3,18,690000000,600000000,645000000,0
14822," Manopla de Deus Guerreiro Dente-de-Leão",3,19,2450000000,2110000000,2280000000,1
14822," Manopla de Deus Guerreiro Dente-de-Leão",3,20,25300000000,21900000000,23600000000,0
14823," Manopla de Aço de Deus Guerreiro",1,0,115000,99000,107000,0
14823," Manopla de Aço de Deus Guerreiro",1,8,1840000,1600000,1720000,7
14823," Manopla de Aço de Deus Guerreiro",1,11,4920000,4240000,4580000,0
14823," Manopla de Aço de Deus Guerreiro",1,13,9500000,8200000,8850000,0
14823," Manopla de Aço de Deus Guerreiro",1,16,38400000,33200000,35800000,0
14823," Manopla de Aço de Deus Guerreiro",1,17,47700000,41100000,44400000,0
14823," Manopla de Aço de Deus Guerreiro",1,18,106000000,92500000,99500000,0
14823," Manopla de Aço de Deus Guerreiro",1,19,434000000,374000000,404000000,0
14823," Manopla de Aço de Deus Guerreiro",1,20,1550000000,1350000000,1450000000,0
14829," Cestus Baconaua",2,0,1790000,1640000,1670000,802
14829," Cestus Baconaua",2,8,2660000,2300000,2480000,15
14829," Cestus Baconaua",2,11,13200000,11400000,12300000,2
14829," Cestus Baconaua",2,13,21100000,18300000,19700000,0
14829," Cestus Baconaua",2,14,22200000,19200000,20700000,0
14829," Cestus Baconaua",2,15,22700000,19700000,21200000,0
14829," Cestus Baconaua",2,16,35200000,30400000,32800000,0
14829," Cestus Baconaua",2,17,51000000,44200000,47700000,0
14829," Cestus Baconaua",2,18,111000000,96500000,104000000,0
14829," Cestus Baconaua",2,19,397000000,343000000,370000000,1
14829," Cestus Baconaua",2,20,2250000000,1950000000,2100000000,0
14830," Cestus Dente-de-Leão",3,0,131000000,113000000,122000000,1
14830," Cestus Dente-de-Leão",3,8,209000000,181000000,195000000,0
14830," Cestus Dente-de-Leão",3,11,268000000,232000000,250000000,0
14830," Cestus Dente-de-Leão",3,13,374000000,322000000,348000000,2
14830," Cestus Dente-de-Leão",3,14,427000000,369000000,398000000,2
14830," Cestus Dente-de-Leão",3,15,433000000,373000000,403000000,0
14830," Cestus Dente-de-Leão",3,16,433000000,373000000,403000000,6
14830," Cestus Dente-de-Leão",3,17,496000000,428000000,462000000,7
14830," Cestus Dente-de-Leão",3,18,690000000,600000000,645000000,6
14830," Cestus Dente-de-Leão",3,19,2450000000,2110000000,2280000000,11
14830," Cestus Dente-de-Leão",3,20,25300000000,21900000000,23600000000,2
14831," Cestus de Treinamento",1,0,115000,99000,107000,0
14831," Cestus de Treinamento",1,8,1840000,1600000,1720000,1
14831," Cestus de Treinamento",1,11,4920000,4240000,4580000,0
14831," Cestus de Treinamento",1,13,9500000,8200000,8850000,0
14831," Cestus de Treinamento",1,16,38400000,33200000,35800000,1
14831," Cestus de Treinamento",1,17,47700000,41100000,44400000,0
14831," Cestus de Treinamento",1,18,106000000,92500000,99500000,5
14831," Cestus de Treinamento",1,19,434000000,374000000,404000000,0
14831," Cestus de Treinamento",1,20,1550000000,1350000000,1450000000,0
14838," [Musah] Traje Informal Jordine",2,0,1500000,1370000,1480000,0
14839," [Valquíria] Traje de Viagem de Orwen",2,0,1910000,1650000,1780000,0
14840," [Maehwa] Traje de Viagem de Orwen",2,0,1890000,1630000,1760000,0
14841," [Mago] Traje Informal Jordine",2,0,1500000,1390000,1500000,0
14842," [Bruxa] Traje de Viagem de Orwen",2,0,1890000,1630000,1760000,0
14843," [Kunoichi] Traje de Viagem de Orwen",2,0,1910000,1650000,1780000,0
14844," [Ninja] Traje Informal Jordine",2,0,1500000,1390000,1500000,0
14845," [Guerreiro] Traje de Viagem de Edan",2,0,1200000,1110000,1200000,0
14846," [Berserker] Traje de Viagem de Edan",2,0,1200000,1110000,1200000,0
14847," [Feiticeira] Armadura Jarette",2,0,6000000,5550000,5950000,0
14848," [Domadora] Traje Armadura de Jarette",2,0,3440000,2960000,3200000,0
14849," [Caçadora] Armadura Jarette",2,0,4700000,4060000,4380000,0
14850," [Musah] Traje de Viagem de Edan",2,0,1200000,1110000,1200000,0
14851," [Valquíria] Armadura Jarette",2,0,4020000,3460000,3740000,0
14852," [Maehwa] Armadura Jarette",2,0,6000000,5550000,6000000,0
14853," [Mago] Traje de Viagem de Edan",2,0,1200000,1110000,1200000,0
14854," [Bruxa] Armadura Jarette",2,0,4590000,3950000,4270000,0
14855," [Kunoichi] Armadura Jarette",2,0,3850000,3330000,3590000,0
14856," [Ninja] Traje de Viagem de Edan",2,0,1200000,1110000,1200000,0
14869," [Guerreiro] Traje de Cavalaria Delphe",2,0,4520000,3900000,4210000,0
14870," [Berserker] Traje de Cavalaria Delphe",2,0,2890000,2490000,2690000,0
14871," [Feiticeira] Traje de Cavalaria Delphe",2,0,4270000,3690000,3980000,0
14872," [Domadora] Traje da Cavalaria Delphe",2,0,2680000,2320000,2500000,0
14873," [Caçadora] Traje de Cavalaria Delphe",2,0,4660000,4020000,4340000,0
14874," [Musah] Traje de Cavalaria Delphe",2,0,3070000,2650000,2860000,0
14875," [Valquíria] Traje de Cavalaria Delphe",2,0,3060000,2640000,2850000,0
14876," [Maehwa] Traje de Cavalaria Delphe",2,0,4340000,3740000,4040000,0
14877," [Mago] Traje de Cavalaria Delphe",2,0,3140000,2720000,2930000,0
14878," [Bruxa] Traje de Cavalaria Delphe",2,0,3330000,2870000,3100000,0
14879," [Kunoichi] Traje de Cavalaria Delphe",2,0,2970000,2570000,2770000,0
14880," [Ninja] Traje de Cavalaria Delphe",2,0,2830000,2450000,2640000,0
15001,Cristal Mágico de Chama Carmesim - Precisão,1,0,17600,15200,16400,0
15002,Cristal Mágico de Chama Carmesim - Poder,1,0,34600,32100,34600,0
15003,Cristal Mágico de Chama Carmesim - Carnificina,1,0,34600,31500,34000,0
15004,Cristal Mágico de Chama Carmesim - Carnificina,1,0,34600,31300,33800,0
15005,Cristal Mágico de Chama Carmesim - Carnificina,1,0,34600,32100,34600,0
15006,Cristal Mágico da Abundância - Armadura,1,0,67500,58500,63000,1
15007,Cristal Mágico da Abundância - Vigor,1,0,34600,32000,34500,0
15008,Cristal Mágico da Abundância - Paciência,1,0,34600,31500,34000,0
15009,Cristal Mágico da Abundância - Cura,1,0,34600,31900,34400,0
15010,Cristal Mágico da Abundância - Ressonância,1,0,84000,73000,78500,9
15011,Cristal Mágico da Natureza - Rapidez,1,0,107000,92500,100000,7
15012,Cristal Mágico da Natureza - Adamantina,1,0,34600,31500,34000,0
15013,Cristal Mágico da Natureza - Ascensão,1,0,34600,31400,33900,0
15014,Cristal Mágico do Sol - Assalto,1,0,104000,90000,97000,20
15015,Cristal Mágico do Sol - Robustez,1,0,34600,31800,34300,0
15016,Cristal Mágico do Sol - Valor,1,0,34600,32100,34600,0
15017,Cristal Mágico de Encantamento - Memória,1,0,54500,47200,51000,4
15018,Cristal Mágico de Encantamento - Intimidação,1,0,34600,31600,34100,0
15019,Cristal Mágico de Encantamento - Visão,1,0,34600,32100,34600,0
15020,Cristal Mágico de Encantamento - Agilidade,1,0,34600,31100,33600,0
15021,Cristal Mágico Perfeito,3,0,85000,74000,79500,1
15022,Cristal Mágico - Chama Carmesim,3,0,1100000,1000000,1080000,0
15023,Cristal Mágico - Encantamento,3,0,1100000,1020000,1100000,0
15024,Cristal Mágico - Destruição,3,0,1100000,1000000,1080000,0
15025,Cristal Mágico - Tentação,3,0,1100000,1020000,1100000,0
15026,Cristal Mágico - Agonia,3,0,1100000,1020000,1100000,0
15028,Cristal Mágico da Natureza - Energia,1,0,115000,107000,115000,0
15029,Cristal Mágico do Sol - Precisão,1,0,115000,107000,115000,0
15030,Cristal Mágico do Sol - Força,1,0,115000,107000,115000,0
15032,Cristal Mágico - Meditação,3,0,1100000,1000000,1080000,0
15034,Cristal Mágico Suave - Tendência,0,0,15800,13600,14700,7
15035,Cristal Mágico Suave - Combate,0,0,16400,14200,15300,2
15036,Cristal Mágico Suave - Coleta,0,0,15300,13300,14300,1
15037,Cristal Mágico Suave - Pesca,0,0,16100,13900,15000,3
15038,Cristal Mágico Suave - Caça,0,0,15300,13300,14300,1
15039,Cristal Mágico Suave - Culinária,0,0,16400,14200,15300,0
15040,Cristal Mágico Suave - Alquimia,0,0,14600,12600,13600,1
15041,Cristal Mágico Suave - Processamento,0,0,14700,12700,13700,2
15042,Cristal Mágico Suave - Treino,0,0,15400,13400,14400,1
15043,Cristal Mágico Suave - Comércio,0,0,14600,12600,13600,0
15044,Cristal Mágico Suave - Cultivo,0,0,16700,14500,15600,0
15045,Cristal Mágico Obscuro - Oceano,0,0,19200,17300,18700,1
15101,Cristal Mágico do Infinito - Precisão,2,0,1050000,975000,1050000,0
15102,Cristal Mágico do Infinito - Poder,2,0,550000,505000,545000,0
15103,Cristal Mágico do Infinito - Carnificina,2,0,103000,89000,96000,3
15104,Cristal Mágico do Infinito - Carnificina,2,0,158000,136000,147000,4
15105,Cristal Mágico do Infinito - Carnificina,2,0,96500,83500,90000,23
15106,Cristal Mágico do Infinito - Armadura,2,0,550000,510000,550000,0
15107,Cristal Mágico do Infinito - Vigor,2,0,540000,468000,505000,11
15108,Cristal Mágico do Infinito - Paciência,2,0,105000,91000,98000,10
15109,Cristal Mágico do Infinito - Cura,2,0,550000,505000,545000,2
15110,Cristal Mágico do Infinito - Ressonância,2,0,87500,75500,81500,0
15111,Cristal Mágico do Infinito - Rapidez,2,0,107000,92500,100000,3
15112,Cristal Mágico do Infinito - Adamantina,2,0,287000,247000,267000,1
15113,Cristal Mágico do Infinito - Ascensão,2,0,550000,510000,550000,0
15114,Cristal Mágico do Infinito - Queda,2,0,268000,232000,250000,0
15115,Cristal Mágico do Infinito - Energia,2,0,550000,505000,545000,0
15116,Cristal Mágico do Infinito - Assalto,2,0,73500,63500,68500,9
15117,Cristal Mágico do Infinito - Robustez,2,0,78000,68000,73000,0
15118,Cristal Mágico do Infinito - Valor,2,0,74000,64000,69000,3
15119,Cristal Mágico do Infinito - Precisão,2,0,770000,715000,770000,0
15120,Cristal Mágico do Infinito - Força,2,0,89000,77000,83000,2
15121,Cristal Mágico do Infinito - Memória,2,0,68500,59500,64000,0
15122,Cristal Mágico do Infinito - Intimidação,2,0,550000,505000,545000,0
15123,Cristal Mágico do Infinito - Visão,2,0,535000,463000,500000,99
15124,Cristal Mágico do Infinito - Agilidade,2,0,550000,510000,550000,0
15125,Cristal Mágico do Infinito - Experiência,2,0,10200000,9150000,9850000,39
15126,Cristal Mágico do Infinito - Durabilidade,2,0,1050000,920000,990000,293
15127,Cristal Mágico do Infinito - Absorção,2,0,88000,76000,82000,5
15128,Cristal Mágico do Infinito - Extração,2,0,94000,81000,87500,0
15129,Cristal Mágico do Infinito - Ataque pelas Costas,2,0,65000,56000,60500,6
15130,Cristal Mágico do Infinito - Ataque Baixo,2,0,66500,57500,62000,0
15131,Cristal Mágico do Infinito - Ataque Aéreo,2,0,63000,55000,59000,3
15132,Cristal Mágico do Infinito - Acerto Crítico,2,0,1080000,935000,1010000,188
15133,Cristal Mágico do Infinito - Ataque Rápido,2,0,70500,61500,66000,3
15134,Cristal Mágico do Infinito - Contra-Ataque,2,0,65000,56000,60500,9
15135,Cristal Mágico do Infinito - Cerco,2,0,68000,59000,63500,17
15136,Cristal Mágico do Infinito - Evasão,2,0,184000,160000,172000,0
15137,Cristal Mágico do Infinito - Defesa Corpo a Corpo,2,0,79000,68000,73500,10
15138,Cristal Mágico do Infinito - Defesa à Distância,2,0,73000,63000,68000,33
15139,Cristal Mágico do Infinito - Defesa Mágica,2,0,86500,74500,80500,9
15146,Cristal Mágico do Infinito - Aumento de Energia,2,0,970000,840000,905000,62
15147,Cristal Mágico do Infinito - Aumento de Tempo de Mergulho,2,0,1000000,865000,935000,15
15148,Cristal Mágico do Infinito - Ataque Corpo a Corpo,2,0,72000,62000,67000,1
15149,Cristal Mágico do Infinito - Ataque à Distância,2,0,550000,510000,550000,0
15150,Cristal Mágico do Infinito - Ataque Mágico,2,0,67500,58500,63000,0
15151,Cristal Mágico do Infinito - Ignorar Resistência à Empurrão,2,0,82500,71500,77000,4
15152,Cristal Mágico do Infinito - Ignorar Resistência à Derrubada,2,0,68500,59500,64000,1
15153,Cristal Mágico do Infinito - Ignorar Resistência à Agarramento,2,0,86500,74500,80500,12
15154,Cristal Mágico do Infinito - Ignorar Resistência à Atordoamento,2,0,72500,62500,67500,8
15201,Cristal Mágico Negro - Precisão,3,0,6000000,5550000,6000000,0
15206,Cristal Mágico Negro - Armadura,3,0,6000000,5550000,6000000,0
15207,Cristal Mágico Negro - Vigor,3,0,5300000,4570000,4940000,82
15211,Cristal Mágico Negro - Rapidez,3,0,5300000,4570000,4940000,370
15212,Cristal Mágico Negro - Adamantina,3,0,6000000,5450000,5850000,26
15213,Cristal Mágico Negro - Ascensão,3,0,5300000,4570000,4940000,15
15214,Cristal Mágico Negro - Queda,3,0,5350000,4610000,4980000,5
15216,Cristal Mágico Negro - Assalto,3,0,5200000,4500000,4860000,93
15217,Cristal Mágico Negro - Robustez,3,0,5300000,4580000,4950000,173
15218,Cristal Mágico Negro - Valor,3,0,5250000,4550000,4910000,59
15219,Cristal Mágico Negro - Precisão,3,0,5150000,4440000,4800000,398
15221,Cristal Mágico Negro - Memória,3,0,5200000,4510000,4870000,227
15222,Cristal Mágico Negro - Intimidação,3,0,5250000,4550000,4910000,55
15224,Cristal Mágico Negro - Agilidade,3,0,5250000,4550000,4910000,46
15601,Cristal Mágico Ancestral - Harpia,4,0,195000,169000,182000,90
15602,Cristal Mágico Ancestral - Cobelinus,4,0,9900000,9200000,9900000,0
15603,Cristal Mágico Ancestral - Víbora,4,0,331000,285000,308000,0
15604,Cristal Mágico Ancestral - Hystria,4,0,8350000,7250000,7800000,9
15605,Cristal Mágico Ancestral - Carmae,4,0,1120000,975000,1050000,10
15606,Cristal Mágico Ancestral da Chama Carmesim - Poder,3,0,3280000,2840000,3060000,30
15610,Cristal Mágico Ancestral da Abundância - Armadura,3,0,2700000,2500000,2700000,2
15613,Cristal Mágico Ancestral da Abundância - Cura,3,0,2700000,2470000,2660000,1
15614,Cristal Mágico Ancestral da Abundância - Ressonância,3,0,2700000,2490000,2690000,0
15616,Cristal Mágico Ancestral da Natureza - Adamantina,3,0,12600000,11700000,12600000,0
15624,Cristal Mágico Ancestral do Encantamento - Agilidade,3,0,2700000,2500000,2700000,0
15626,Cristal de Espírito Negro,4,0,6600000,5700000,6150000,0
15627,Cristal do Espírito Despertado,4,0,27600000,23800000,25700000,15
15628,Cristal Mágico Negro - Harpia,4,0,33000000,30600000,33000000,0
15629,Cristal Mágico Negro - Cobelinus,4,0,33000000,30600000,33000000,0
15630,Cristal Mágico Negro - Víbora,4,0,33000000,30600000,33000000,0
15631,Cristal Mágico Negro - Hystria,4,0,33000000,28900000,31200000,13
15632,Cristal Mágico Negro - Carmae,4,0,27300000,23500000,25400000,42
15633,Cristal do Espírito Red,4,0,94000000,81000000,87500000,16
15634,Cristal do Campo de Batalha Vermelho: Harpia,4,0,98000000,85000000,91500000,34
15635,Cristal do Campo de Batalha Vermelho: Cobelinus,4,0,126000000,116000000,125000000,0
15636,Cristal do Campo de Batalha Vermelho: Víbora,4,0,102000000,88500000,95500000,29
15637,Cristal do Campo de Batalha Vermelho: Hystria,4,0,95000000,82000000,88500000,13
15638,Cristal do Campo de Batalha Vermelho: Carmae,4,0,99000000,86000000,92500000,1
15639,Cristal do Campo de Batalha Vermelho: Potência,4,0,92000000,80000000,86000000,17
15640,Cristal do Campo de Batalha Vermelho: Adamantina,4,0,126000000,117000000,126000000,0
15649,Cristal Mágico Ancestral - Addis,4,0,745000,645000,695000,7
15650,Cristal Mágico Negro - Addis,4,0,21300000,18500000,19900000,7
15651,Cristal do Campo de Batalha Vermelho: Addis,4,0,40900000,35300000,38100000,0
15654,Cristal de Espírito de Valtara,4,0,15500000,13500000,14500000,1
15662,Cristal de Magia de Combinação - Gervish,4,0,5900000,5500000,5500000,711
15663,Cristal de Magia de Combinação - Makalod,4,0,7250000,6250000,6750000,70
15664,Cristal de Magia de Combinação - Hoom,4,0,48300000,41700000,45000000,146
15665,HON Cristal de Magia de Combinação - Gervish,4,0,108000000,100000000,108000000,0
15666,HON Cristal de Magia de Combinação - Makalod,4,0,108000000,100000000,108000000,0
15667,HON Cristal de Magia de Combinação - Hoom,4,0,108000000,100000000,108000000,0
15669,Cristal de Canino Vermelho Escuro - Valor,4,0,29900000,25900000,27900000,15
15670,Cristal de Presa Vermelho Escuro - Armadura,4,0,84000000,77000000,83000000,33
15801,JIN Cristal Mágico - Harpia,4,0,330000000,306000000,330000000,0
15802,BON Cristal Mágico - Harpia,4,0,163000000,141000000,152000000,2
15803,WON Cristal Mágico - Harpia,4,0,106000000,92000000,99000000,23
15804,JIN Cristal Mágico - Cobelinus,4,0,228000000,198000000,213000000,21
15805,BON Cristal Mágico - Cobelinus,4,0,173000000,149000000,161000000,9
15806,WON Cristal Mágico - Cobelinus,4,0,102000000,88000000,95000000,19
15807,JIN Cristal Mágico - Víbora,4,0,330000000,306000000,330000000,0
15808,BON Cristal Mágico - Víbora,4,0,99500000,86500000,93000000,28
15809,WON Cristal Mágico - Víbora,4,0,98500000,85500000,92000000,31
15810,JIN Cristal Mágico - Hystria,4,0,225000000,195000000,210000000,6
15811,BON Cristal Mágico - Hystria,4,0,169000000,147000000,158000000,24
15812,WON Cristal Mágico - Hystria,4,0,100000000,86500000,93500000,9
15813,JIN Cristal Mágico - Carmae,4,0,234000000,202000000,218000000,13
15814,BON Cristal Mágico - Carmae,4,0,173000000,149000000,161000000,8
15815,WON Cristal Mágico - Carmae,4,0,106000000,92500000,99500000,8
15816,JIN Cristal Mágico - Addis,4,0,188000000,162000000,175000000,5
15817,BON Cristal Mágico - Addis,4,0,141000000,123000000,132000000,1
15818,WON Cristal Mágico - Addis,4,0,133000000,115000000,124000000,30
16001,Pedra Negra (Arma),4,0,298000,258000,278000,8347
16002,Pedra Negra (Armadura),4,0,210000,195000,210000,0
16004,Pedra Negra de Magia Concentrada (Arma),4,0,2760000,2380000,2570000,3387
16005,Pedra Negra de Magia Concentrada (Armadura),4,0,2250000,2070000,2230000,1459
16017,Mapa de Viajante,2,0,535000,500000,500000,9379
16102,Garrafa Vazia Translúcida,1,0,5000,4330,4680,4975
16103,Garrafa Vazia Dura,2,0,11000,9750,10500,20302
16104,Garrafa Vazia Brilhante,3,0,17600,15200,16400,3318
16106," Machado Afiado de Madeireiro",1,0,75000,65000,70000,35
16107," Machado de Aço de Madeireiro",2,0,41100,35500,38300,179
16108," Machado de Aço Brilhante de Madeireiro",3,0,177000,153000,165000,128
16110," Coletor Afiado de Fluido",1,0,80000,74000,80000,0
16111," Coletor de Fluido Robusto",2,0,144000,132000,142000,86
16112," Coletor de Fluido Brilhante",3,0,284000,246000,265000,20
16114," Enxada de Bronze",1,0,80000,74000,80000,10
16115," Enxada de Aço",2,0,144000,134000,144000,7
16116," Enxada de Aço Brilhante",3,0,288000,266000,287000,0
16118," Faca Afiada de Açougueiro",1,0,80000,73500,79000,0
16119," Faca de Açougueiro de Aço",2,0,144000,131000,141000,26
16120," Faca de Açougueiro de Aço Brilhante",3,0,288000,265000,286000,7
16122," Faca Afiada de Curtimento",1,0,2680,2500,2500,928
16123," Faca de Aço Para Curtimento",2,0,142000,124000,133000,6
16124," Faca de Curtimento de Aço Brilhante",3,0,288000,262000,283000,103
16126," Picareta Afiada",1,0,80000,74000,80000,2
16127," Picareta de Aço",2,0,144000,130000,140000,295
16128," Picareta de Aço Brilhante",3,0,284000,246000,265000,89
16147," Vara de Pesca Grossa",1,0,1610,1500,1500,2237
16150," Vara de Pesca Antiga",0,0,2640,2440,2630,0
16151," Vara de Pesca de Aço",2,0,95500,82500,89000,35
16152," Vara de Pesca de Ouro",3,0,349000,301000,325000,17
16153," Vara de Pesca de Boia Tripla",3,0,6100000,5300000,5700000,24
16154," Arpão Fino",1,0,9650,9000,9000,392
16155," Arpão Grosso",2,0,368000,341000,368000,45
16157," [Caça] Mosquete de Caça de Iniciante",0,0,126000,117000,126000,0
16157," [Caça] Mosquete de Caça de Iniciante",0,6,30500000,26300000,28400000,31
16157," [Caça] Mosquete de Caça de Iniciante",0,7,30500000,26300000,28400000,0
16157," [Caça] Mosquete de Caça de Iniciante",0,8,30500000,26300000,28400000,0
16157," [Caça] Mosquete de Caça de Iniciante",0,9,30500000,26300000,28400000,0
16157," [Caça] Mosquete de Caça de Iniciante",0,10,68500000,59500000,64000000,0
16158," [Caça] Mosquete de Caça de Aprendiz",0,0,157000,138000,149000,34
16158," [Caça] Mosquete de Caça de Aprendiz",0,6,23200000,20000000,21600000,2
16158," [Caça] Mosquete de Caça de Aprendiz",0,7,26300000,22700000,24500000,1
16158," [Caça] Mosquete de Caça de Aprendiz",0,8,26300000,22700000,24500000,0
16158," [Caça] Mosquete de Caça de Aprendiz",0,9,26300000,22700000,24500000,0
16158," [Caça] Mosquete de Caça de Aprendiz",0,10,72500000,62500000,67500000,0
16159," [Caça] Mosquete de Caça de Proficiente",1,0,236000,204000,220000,151
16159," [Caça] Mosquete de Caça de Proficiente",1,6,10200000,8800000,9500000,2
16159," [Caça] Mosquete de Caça de Proficiente",1,7,21900000,18900000,20400000,0
16159," [Caça] Mosquete de Caça de Proficiente",1,8,34700000,29900000,32300000,0
16159," [Caça] Mosquete de Caça de Proficiente",1,9,36700000,31700000,34200000,0
16159," [Caça] Mosquete de Caça de Proficiente",1,10,127000000,111000000,119000000,1
16160," [Caça] Mosquete de Caça de Profissional",1,0,433000,373000,403000,108
16160," [Caça] Mosquete de Caça de Profissional",1,6,13100000,11300000,12200000,1
16160," [Caça] Mosquete de Caça de Profissional",1,7,17600000,15200000,16400000,3
16160," [Caça] Mosquete de Caça de Profissional",1,8,43000000,37000000,40000000,0
16160," [Caça] Mosquete de Caça de Profissional",1,9,46500000,40100000,43300000,0
16160," [Caça] Mosquete de Caça de Profissional",1,10,141000000,123000000,132000000,3
16161," [Caça] Mosquete de Caça de Artesão",2,0,670000,580000,625000,189
16161," [Caça] Mosquete de Caça de Artesão",2,6,29200000,25200000,27200000,79
16161," [Caça] Mosquete de Caça de Artesão",2,7,44900000,38700000,41800000,0
16161," [Caça] Mosquete de Caça de Artesão",2,8,60000000,52000000,56000000,0
16161," [Caça] Mosquete de Caça de Artesão",2,9,71000000,62000000,66500000,0
16161," [Caça] Mosquete de Caça de Artesão",2,10,210000000,182000000,196000000,19
16162," Vara de Pesca Balenos",2,0,1260000,1170000,1260000,0
16162," Vara de Pesca Balenos",2,6,23700000,20500000,22100000,11
16162," Vara de Pesca Balenos",2,7,33200000,28600000,30900000,5
16162," Vara de Pesca Balenos",2,8,59000000,54500000,58500000,2
16162," Vara de Pesca Balenos",2,9,87500000,81000000,87500000,0
16162," Vara de Pesca Balenos",2,10,145000000,135000000,145000000,0
16163," Vara de Pesca Ephéria",2,0,1310000,1220000,1310000,0
16163," Vara de Pesca Ephéria",2,6,31800000,27400000,29600000,0
16163," Vara de Pesca Ephéria",2,7,43600000,40100000,43300000,0
16163," Vara de Pesca Ephéria",2,8,59000000,55000000,59000000,0
16163," Vara de Pesca Ephéria",2,9,81000000,70000000,75500000,0
16163," Vara de Pesca Ephéria",2,10,145000000,133000000,143000000,0
16164," Vara de Pesca Calpheon",2,0,1470000,1270000,1370000,5
16164," Vara de Pesca Calpheon",2,6,28200000,24400000,26300000,0
16164," Vara de Pesca Calpheon",2,7,28200000,24400000,26300000,0
16164," Vara de Pesca Calpheon",2,8,28200000,24400000,26300000,0
16164," Vara de Pesca Calpheon",2,9,48100000,41500000,44800000,0
16164," Vara de Pesca Calpheon",2,10,169000000,147000000,158000000,0
16165," Vara de Pesca Mediah",2,0,985000,855000,920000,120
16165," Vara de Pesca Mediah",2,6,25600000,22200000,23900000,5
16165," Vara de Pesca Mediah",2,7,30700000,26500000,28600000,4
16165," Vara de Pesca Mediah",2,8,49300000,42500000,45900000,0
16165," Vara de Pesca Mediah",2,9,59500000,51500000,55500000,0
16165," Vara de Pesca Mediah",2,10,179000000,155000000,167000000,10
16167," Boia de Freixo",2,0,1640000,1420000,1530000,0
16167," Boia de Freixo",2,6,35300000,30500000,32900000,0
16167," Boia de Freixo",2,7,38400000,33200000,35800000,0
16167," Boia de Freixo",2,8,38900000,33500000,36200000,0
16167," Boia de Freixo",2,9,44500000,38300000,41400000,0
16167," Boia de Freixo",2,10,183000000,159000000,171000000,0
16168," Boia de Bordo",2,0,970000,840000,905000,118
16168," Boia de Bordo",2,6,31600000,27200000,29400000,14
